RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
102001,0,United States,country,0,228450.0,232617.0,237617.0,243167.0,245667.0,245000.0,240000.0,236633.0,234967.0,234967.0,234167.0,233167.0,234833.0,239733.0,247400.0,254067.0,258000.0,258000.0,254667.0,251667.0,250000.0,251167.0,251133.0,251633.0,253800.0,257833.0,260333.0,263667.0,269667.0,278333.0,284000.0,287300.0,288967.0,289600.0,287467.0,287467.0,292167.0,302667.0,312667.0,321667.0,326667.0,328667.0,327000.0,325667.0,327000.0,328167.0,327500.0,329133.0,336300.0,349967.0,361667.0,368333.0,365000.0,358333.0,350000.0,344333.0,337667.0,331000.0,325667.0,326333.0,333000.0,342333.0,353333.0,362667
394913,1,"New York, NY",msa,NY,396333.0,400000.0,408333.0,420667.0,430667.0,438967.0,432967.0,423633.0,415333.0,409750.0,409550.0,409550.0,409633.0,410833.0,414167.0,426000.0,435000.0,441000.0,436667.0,431083.0,425083.0,425917.0,427500.0,426833.0,426450.0,429783.0,437117.0,446000.0,452333.0,464000.0,475083.0,485417.0,491750.0,493508.0,495175.0,495508.0,496667.0,502667.0,509667.0,525000.0,537333.0,547000.0,546333.0,540000.0,533333.0,530333.0,531667.0,531667.0,535000.0,541667.0,556667.0,576667.0,591667.0,600000.0,591667.0,576000.0,559333.0,550650.0,546317.0,542983.0,543000.0,553000.0,572667.0,593000
753899,2,"Los Angeles, CA",msa,CA,652500.0,666667.0,678333.0,685000.0,690333.0,687000.0,682000.0,676667.0,670667.0,660667.0,652333.0,650000.0,660000.0,673333.0,681667.0,689667.0,698000.0,699333.0,698000.0,689667.0,688333.0,688333.0,690000.0,698333.0,708333.0,712333.0,709000.0,710417.0,731500.0,758167.0,773417.0,776667.0,771667.0,768333.0,768333.0,780000.0,798333.0,820000.0,836667.0,850000.0,854417.0,856250.0,852917.0,851833.0,850000.0,856000.0,857667.0,870333.0,887667.0,919333.0,940083.0,943417.0,926417.0,906333.0,888000.0,876667.0,865833.0,854167.0,844167.0,841333.0,849667.0,861333.0,878000.0,894667
394463,3,"Chicago, IL",msa,IL,230667.0,239333.0,247333.0,256667.0,256333.0,253667.0,244500.0,237833.0,234167.0,231167.0,230833.0,230500.0,235667.0,243267.0,251767.0,258767.0,260833.0,257667.0,249333.0,243333.0,240333.0,240300.0,238633.0,238967.0,245667.0,255667.0,261000.0,261667.0,265000.0,272333.0,276667.0,276000.0,272667.0,269333.0,266650.0,265983.0,272650.0,284570.0,298237.0,306570.0,306333.0,300158.0,290158.0,283491.0,280000.0,278333.0,276667.0,276333.0,282167.0,293833.0,305833.0,316667.0,316667.0,311667.0,300000.0,290833.0,284167.0,279167.0,276000.0,275817.0,283483.0,294150.0,307333.0,319000
394514,4,"Dallas, TX",msa,TX,248750.0,256667.0,263333.0,268333.0,270833.0,267500.0,260000.0,254167.0,250800.0,251238.0,248538.0,248572.0,251300.0,259000.0,267333.0,272817.0,275817.0,274783.0,270300.0,267300.0,263333.0,264333.0,263000.0,264997.0,267330.0,274563.0,277567.0,281733.0,287167.0,294500.0,298000.0,298333.0,299333.0,300000.0,296666.0,301333.0,309667.0,324667.0,337333.0,349000.0,356750.0,357750.0,354750.0,354000.0,355582.0,359915.0,361248.0,366333.0,375333.0,395333.0,413667.0,425000.0,422333.0,412333.0,401500.0,393583.0,385917.0,376750.0,367333.0,366667.0,370000.0,380000.0,388333.0,400000
394692,5,"Houston, TX",msa,TX,212500.0,220833.0,226333.0,230333.0,231333.0,229667.0,225500.0,221500.0,219500.0,220667.0,218167.0,217500.0,218833.0,225667.0,233333.0,238883.0,240550.0,239550.0,235000.0,231333.0,227667.0,230000.0,228500.0,229833.0,230000.0,235800.0,238133.0,242300.0,250000.0,257633.0,259300.0,258267.0,259967.0,263967.0,263000.0,266300.0,273933.0,286600.0,296633.0,304333.0,308500.0,308500.0,303315.0,300815.0,302482.0,308332.0,308665.0,311998.0,315333.0,328400.0,340067.0,349400.0,351000.0,344333.0,337500.0,329167.0,323167.0,317333.0,310667.0,310000.0,311667.0,320167.0,327167.0,335500
395209,6,"Washington, DC",msa,VA,394000.0,408667.0,422833.0,427833.0,427833.0,426982.0,417648.0,410982.0,405667.0,409667.0,409667.0,409997.0,413330.0,424997.0,436667.0,445000.0,445000.0,441666.0,428333.0,422667.0,420333.0,425733.0,421400.0,421233.0,430417.0,449417.0,460250.0,462667.0,469917.0,474917.0,471750.0,458833.0,449000.0,446833.0,443467.0,441717.0,450050.0,468417.0,490000.0,503333.0,505000.0,499333.0,487667.0,482667.0,478333.0,477000.0,465333.0,463667.0,476667.0,508333.0,535333.0,546000.0,539333.0,525667.0,506667.0,496735.0,490068.0,485068.0,473333.0,476667.0,490000.0,516667.0,538333.0,555000
394974,7,"Philadelphia, PA",msa,PA,220600.0,222667.0,230000.0,237900.0,245900.0,250233.0,245000.0,238300.0,233300.0,231633.0,229946.0,226946.0,228946.0,234667.0,242667.0,254000.0,262000.0,267000.0,260333.0,253333.0,248333.0,247333.0,247333.0,244300.0,246967.0,256967.0,265000.0,270667.0,275333.0,283667.0,287000.0,282000.0,277000.0,274667.0,273333.0,269500.0,268500.0,271833.0,280667.0,295000.0,306667.0,314083.0,308083.0,300750.0,295333.0,291333.0,288667.0,282500.0,285833.0,294167.0,311667.0,330000.0,340000.0,341667.0,333333.0,325667.0,320633.0,317300.0,313300.0,308000.0,309667.0,315000.0,327000.0,340350
394856,8,"Miami, FL",msa,FL,312000.0,314667.0,318333.0,321667.0,323333.0,323333.0,320000.0,321667.0,323333.0,323333.0,320000.0,318300.0,319967.0,323300.0,326667.0,330000.0,333667.0,334667.0,334667.0,334333.0,335000.0,336667.0,338333.0,340665.0,343298.0,346598.0,347600.0,348300.0,354167.0,362167.0,368833.0,372667.0,376000.0,379333.0,379667.0,381667.0,389167.0,402500.0,414167.0,425000.0,430000.0,433333.0,430000.0,428333.0,433333.0,441667.0,448333.0,456667.0,468333.0,485333.0,501967.0,513633.0,519967.0,513333.0,506667.0,500000.0,500000.0,493333.0,493300.0,496633.0,510650.0,525683.0,539017.0,553333
394347,9,"Atlanta, GA",msa,GA,218283.0,227017.0,234767.0,241067.0,241667.0,237633.0,232633.0,229283.0,227650.0,226317.0,223923.0,223623.0,227957.0,235367.0,244667.0,251333.0,255967.0,254800.0,250100.0,244800.0,243633.0,244950.0,244617.0,246283.0,251067.0,261067.0,262733.0,264667.0,268000.0,277667.0,281333.0,283000.0,282592.0,282592.0,280925.0,283333.0,293333.0,308333.0,323048.0,335082.0,342415.0,342700.0,339667.0,340000.0,345000.0,349333.0,348333.0,350000.0,355333.0,368667.0,383667.0,395233.0,398567.0,391567.0,382967.0,372967.0,364967.0,356667.0,349333.0,349000.0,354447.0,365113.0,375447.0,386633
394404,10,"Boston, MA",msa,MA,420278.0,428611.0,448044.0,469733.0,481067.0,483582.0,466249.0,449937.0,440689.0,438022.0,441333.0,436250.0,441500.0,446500.0,465250.0,480667.0,492017.0,490350.0,479650.0,466453.0,458120.0,460820.0,466000.0,466000.0,473333.0,488333.0,501667.0,513333.0,520833.0,538167.0,546500.0,545667.0,540500.0,536167.0,537833.0,535667.0,543417.0,563417.0,590083.0,620000.0,630000.0,634000.0,617333.0,605067.0,601067.0,601400.0,602667.0,592667.0,602333.0,625000.0,665000.0,696667.0,703333.0,696667.0,670333.0,650333.0,637000.0,625500.0,617167.0,600500.0,611667.0,635000.0,675000.0,706167
394976,11,"Phoenix, AZ",msa,AZ,257667.0,260000.0,263000.0,267650.0,270983.0,271317.0,270000.0,269000.0,269000.0,269000.0,270000.0,269983.0,271650.0,274167.0,279183.0,282517.0,285000.0,286000.0,287333.0,289167.0,289833.0,291833.0,295000.0,300000.0,305000.0,306667.0,306000.0,307667.0,314000.0,323000.0,329667.0,335333.0,338667.0,340333.0,343417.0,351750.0,363417.0,375667.0,389000.0,402667.0,413667.0,420667.0,426400.0,432233.0,436900.0,440833.0,445000.0,454167.0,466500.0,479833.0,494000.0,500000.0,498333.0,484333.0,470167.0,459917.0,448917.0,437417.0,428100.0,424767.0,429100.0,435000.0,443333.0,453000
395057,12,"San Francisco, CA",msa,CA,823833.0,885000.0,926667.0,943333.0,940000.0,920000.0,895000.0,891667.0,886667.0,870000.0,833333.0,825000.0,846667.0,895000.0,927333.0,940667.0,925667.0,900000.0,877333.0,880667.0,887333.0,891667.0,857000.0,846667.0,863333.0,903000.0,921667.0,940000.0,973333.0,1006667.0,1018333.0,1014000.0,1014667.0,1003000.0,995667.0,1006667.0,1066167.0,1156167.0,1226167.0,1262167.0,1250500.0,1233833.0,1211667.0,1203333.0,1200000.0,1166667.0,1133333.0,1150000.0,1211500.0,1311500.0,1368167.0,1379333.0,1329333.0,1249333.0,1196667.0,1170000.0,1160000.0,1126667.0,1062333.0,1014000.0,1044000.0,1119333.0,1184333.0,1226333
395025,13,"Riverside, CA",msa,CA,355000.0,358333.0,358667.0,362000.0,365333.0,365000.0,365333.0,362000.0,361417.0,357750.0,356250.0,358500.0,361833.0,368000.0,371333.0,374667.0,376667.0,377661.0,378995.0,378995.0,378333.0,378333.0,378333.0,381667.0,386333.0,388000.0,389333.0,391667.0,403000.0,414667.0,424667.0,428417.0,431750.0,435083.0,438333.0,445000.0,456667.0,470000.0,481667.0,490000.0,498167.0,501833.0,503500.0,505333.0,510000.0,518000.0,524167.0,531583.0,540250.0,553583.0,564500.0,571167.0,565000.0,556667.0,545000.0,538333.0,525000.0,516667.0,506667.0,511667.0,515000.0,525667.0,533333.0,538333
394532,14,"Detroit, MI",msa,MI,164500.0,169500.0,179000.0,185667.0,192333.0,192000.0,187967.0,181800.0,178767.0,176967.0,171800.0,170167.0,171667.0,178333.0,186667.0,196000.0,204000.0,205333.0,202333.0,197375.0,193375.0,189042.0,185500.0,181500.0,186500.0,196167.0,199500.0,206167.0,213333.0,224300.0,225967.0,222500.0,220533.0,216200.0,209833.0,203250.0,205583.0,217050.0,232967.0,243267.0,248300.0,248300.0,246550.0,241050.0,237717.0,232167.0,225967.0,220967.0,221633.0,232333.0,245667.0,258167.0,262500.0,260833.0,253333.0,246667.0,238333.0,229983.0,218650.0,218267.0,220950.0,232617.0,243000.0,258667
395078,15,"Seattle, WA",msa,WA,444000.0,471573.0,483240.0,494573.0,489333.0,483000.0,466667.0,455333.0,449667.0,448000.0,443000.0,448333.0,461417.0,482083.0,498750.0,504250.0,505183.0,498183.0,491933.0,488667.0,488000.0,494000.0,489000.0,496483.0,506483.0,527975.0,528158.0,535825.0,543000.0,564667.0,577000.0,583333.0,585000.0,576667.0,571667.0,576567.0,604900.0,639900.0,673333.0,690000.0,700000.0,694992.0,681992.0,673658.0,668667.0,668333.0,655000.0,665000.0,698333.0,753333.0,786667.0,788333.0,763333.0,733333.0,711667.0,708333.0,696667.0,683330.0,657997.0,649663.0,656333.0,678333.0,708333.0,740210
394865,16,"Minneapolis, MN",msa,MN,246633.0,253333.0,260000.0,263333.0,263333.0,261667.0,258667.0,258633.0,257133.0,255133.0,253667.0,255167.0,262167.0,268667.0,275333.0,280000.0,281667.0,282500.0,279167.0,277167.0,274667.0,273400.0,270400.0,270225.0,276492.0,286492.0,291633.0,294967.0,299133.0,307067.0,308733.0,309567.0,306667.0,305000.0,300000.0,300000.0,306667.0,318333.0,329967.0,338617.0,341950.0,344650.0,341333.0,339667.0,333833.0,330167.0,326833.0,325000.0,332000.0,344000.0,359000.0,368667.0,370333.0,367000.0,359333.0,353233.0,346567.0,337817.0,333583.0,330250.0,336667.0,344667.0,355750.0,368523
395056,17,"San Diego, CA",msa,CA,591333.0,606333.0,617667.0,623000.0,629333.0,634333.0,629667.0,622500.0,612500.0,603667.0,597833.0,594500.0,598333.0,608333.0,616667.0,630000.0,630000.0,633333.0,623333.0,624667.0,627667.0,632667.0,636333.0,640167.0,645167.0,648500.0,644583.0,647917.0,664583.0,686750.0,708000.0,711333.0,709400.0,704150.0,702483.0,711000.0,726667.0,748333.0,772000.0,792000.0,801667.0,798000.0,794667.0,795000.0,800000.0,800000.0,808333.0,823333.0,848333.0,876000.0,899667.0,904667.0,890333.0,866667.0,852667.0,840667.0,825667.0,801333.0,785000.0,785000.0,803333.0,824250.0,840917.0,854250
395148,18,"Tampa, FL",msa,FL,207667.0,214667.0,218033.0,222367.0,225033.0,225667.0,223000.0,221333.0,221333.0,220667.0,219000.0,218333.0,220000.0,223333.0,227667.0,232667.0,237667.0,240000.0,238500.0,236833.0,234167.0,235333.0,234333.0,236000.0,236333.0,240667.0,243333.0,247667.0,252667.0,258967.0,263967.0,267300.0,269333.0,270667.0,269833.0,271500.0,274167.0,281667.0,291667.0,304333.0,314333.0,319333.0,323333.0,326167.0,330633.0,333967.0,341133.0,351667.0,363333.0,375000.0,387211.0,397211.0,402211.0,398333.0,390000.0,385000.0,380000.0,378333.0,368333.0,367000.0,369333.0,377667.0,384000.0,388592
394530,19,"Denver, CO",msa,CO,410000.0,423333.0,428333.0,433333.0,431333.0,429983.0,422483.0,418567.0,414917.0,414083.0,410667.0,410667.0,415667.0,426667.0,436667.0,442333.0,444000.0,441267.0,436433.0,433100.0,430833.0,430000.0,429667.0,436333.0,449667.0,456667.0,456667.0,454667.0,461333.0,469667.0,479500.0,487833.0,495500.0,492117.0,487117.0,493117.0,516375.0,542208.0,561875.0,574500.0,583667.0,585300.0,581633.0,578300.0,580667.0,582333.0,583333.0,594333.0,617333.0,646333.0,661500.0,665167.0,656833.0,645000.0,631667.0,621667.0,613333.0,601667.0,591000.0,587667.0,597667.0,611333.0,624667.0,622167
394358,20,"Baltimore, MD",msa,MD,270513.0,277846.0,286667.0,293333.0,296667.0,301667.0,300000.0,293333.0,289967.0,283300.0,279967.0,273000.0,277992.0,286325.0,296658.0,306500.0,314500.0,315167.0,312167.0,305800.0,301800.0,299633.0,296300.0,295300.0,297933.0,309633.0,317300.0,319767.0,320433.0,326100.0,326333.0,323333.0,317550.0,310883.0,304143.0,299259.0,300926.0,305833.0,317500.0,329167.0,338300.0,338300.0,335300.0,332000.0,328667.0,325000.0,320000.0,315667.0,319000.0,330667.0,348333.0,360000.0,363333.0,361067.0,356733.0,348983.0,339583.0,332250.0,329233.0,330900.0,337567.0,350167.0,365167.0,374167
395121,21,"St. Louis, MO",msa,MO,168667.0,177000.0,184233.0,190650.0,192283.0,189717.0,184967.0,181333.0,178000.0,177667.0,177000.0,176650.0,178133.0,180133.0,187817.0,197000.0,202333.0,203000.0,195000.0,192000.0,189112.0,190412.0,190662.0,187550.0,189250.0,194000.0,203333.0,210094.0,216260.0,219594.0,221167.0,219333.0,217333.0,214000.0,208000.0,205000.0,205667.0,212333.0,219000.0,228333.0,234333.0,237667.0,234333.0,228333.0,225000.0,221000.0,217867.0,216200.0,219867.0,227500.0,236167.0,249333.0,255133.0,256467.0,247883.0,242583.0,237917.0,235333.0,230333.0,226650.0,223983.0,232598.0,239282.0,253698
394943,22,"Orlando, FL",msa,FL,235767.0,240101.0,244967.0,249748.0,251415.0,251915.0,251467.0,250800.0,250333.0,249333.0,249333.0,249667.0,250998.0,253332.0,257048.0,261717.0,266717.0,269333.0,269083.0,265750.0,262083.0,262083.0,263083.0,265083.0,266000.0,269317.0,272650.0,275450.0,278133.0,282800.0,286333.0,289333.0,291800.0,293550.0,293550.0,294750.0,299333.0,309333.0,317667.0,328333.0,338333.0,346667.0,350000.0,351667.0,355000.0,361667.0,366667.0,373333.0,383333.0,396667.0,410000.0,417000.0,417000.0,413667.0,406667.0,401667.0,398333.0,395000.0,390733.0,389067.0,391367.0,397300.0,403967.0,410000
394458,23,"Charlotte, NC",msa,NC,213750.0,222250.0,228917.0,235500.0,239167.0,240667.0,235667.0,230667.0,227500.0,225333.0,222000.0,219667.0,224333.0,233667.0,244333.0,253333.0,259000.0,257333.0,253333.0,248833.0,247167.0,247833.0,245667.0,248000.0,250667.0,259000.0,259333.0,263500.0,269167.0,279833.0,283167.0,284500.0,285667.0,284667.0,283667.0,284167.0,294333.0,306667.0,321811.0,331811.0,339811.0,343000.0,344667.0,345000.0,346667.0,346667.0,346667.0,347452.0,354118.0,368785.0,386333.0,402333.0,402667.0,396000.0,383367.0,375033.0,368367.0,358333.0,356333.0,351333.0,359667.0,361667.0,373917.0,386583
395055,24,"San Antonio, TX",msa,TX,203333.0,206667.0,213500.0,218500.0,221833.0,222333.0,218333.0,215833.0,211833.0,211833.0,208667.0,208667.0,210333.0,215333.0,222000.0,226833.0,230833.0,230833.0,228350.0,226350.0,221350.0,221333.0,220000.0,223333.0,225000.0,230000.0,234083.0,239600.0,246267.0,252183.0,255333.0,255333.0,255333.0,255000.0,253333.0,254217.0,255883.0,263217.0,271000.0,280667.0,290000.0,294798.0,296798.0,296798.0,298333.0,300164.0,298498.0,298498.0,303333.0,313333.0,326333.0,334498.0,336165.0,332665.0,327833.0,326167.0,319833.0,316500.0,308167.0,307583.0,304917.0,308250.0,312000.0,316000
394998,25,"Portland, OR",msa,OR,379333.0,385000.0,393333.0,401667.0,403300.0,404300.0,398133.0,394273.0,388273.0,385273.0,382467.0,383800.0,387967.0,394333.0,401333.0,406617.0,410267.0,410267.0,406650.0,404000.0,402333.0,401333.0,400667.0,400667.0,407267.0,412800.0,416133.0,420533.0,428333.0,438983.0,445650.0,450650.0,451667.0,451667.0,451667.0,460000.0,470933.0,485933.0,499267.0,513333.0,521667.0,526833.0,523500.0,523500.0,521333.0,521733.0,518400.0,518733.0,531667.0,548333.0,566667.0,575333.0,577000.0,568667.0,558333.0,548333.0,542500.0,530167.0,519500.0,515333.0,521000.0,534667.0,549333.0,564500
395045,26,"Sacramento, CA",msa,CA,380667.0,392000.0,402333.0,409000.0,411333.0,408000.0,404667.0,400000.0,399167.0,395833.0,391500.0,389667.0,392667.0,404250.0,415250.0,422250.0,425000.0,425000.0,422492.0,417492.0,414408.0,411917.0,410250.0,411667.0,418333.0,428333.0,431667.0,438333.0,450000.0,465000.0,475000.0,479333.0,479333.0,478833.0,475500.0,481167.0,494333.0,511667.0,531000.0,545000.0,554667.0,556333.0,554000.0,551000.0,549667.0,548667.0,548667.0,555000.0,573333.0,590167.0,603500.0,600167.0,595333.0,580333.0,570333.0,556667.0,548333.0,532333.0,524833.0,521500.0,525667.0,536167.0,546167.0,561333
394982,27,"Pittsburgh, PA",msa,PA,151000.0,154333.0,159300.0,166200.0,171033.0,171067.0,165000.0,158667.0,154667.0,153917.0,153250.0,152250.0,153000.0,157000.0,165000.0,173333.0,178000.0,180050.0,174050.0,169950.0,165233.0,162900.0,160833.0,158083.0,163050.0,174217.0,183300.0,188333.0,190767.0,194083.0,194550.0,191450.0,186600.0,182767.0,178433.0,178967.0,184333.0,191000.0,198667.0,207583.0,214917.0,216583.0,210667.0,205633.0,202300.0,200600.0,196333.0,194667.0,194950.0,201917.0,211000.0,221417.0,227500.0,226750.0,219083.0,213000.0,206167.0,199833.0,191333.0,188133.0,191467.0,200467.0,210500.0,223500
394466,28,"Cincinnati, OH",msa,OH,169190.0,175689.0,181167.0,186000.0,187800.0,187133.0,182300.0,177633.0,176300.0,173967.0,171000.0,170133.0,174133.0,181133.0,187000.0,194367.0,198367.0,197533.0,192167.0,186833.0,185000.0,184750.0,182417.0,181417.0,187567.0,195567.0,200900.0,204333.0,209667.0,216667.0,217000.0,216333.0,215000.0,212667.0,207583.0,201250.0,203567.0,212650.0,223650.0,236167.0,243667.0,250000.0,246500.0,244333.0,241393.0,239060.0,234393.0,230667.0,232333.0,240000.0,251667.0,263333.0,266667.0,263333.0,257000.0,253833.0,251833.0,246500.0,239667.0,238867.0,240533.0,253867.0,266000.0,278000
394355,29,"Austin, TX",msa,TX,300333.0,309333.0,318000.0,325033.0,325533.0,325200.0,317167.0,313333.0,309908.0,312575.0,308742.0,303833.0,305648.0,316148.0,330481.0,339667.0,339667.0,335000.0,327967.0,328268.0,324598.0,325298.0,319997.0,325667.0,330500.0,338833.0,339333.0,344183.0,354183.0,365350.0,370000.0,371667.0,375000.0,380000.0,380000.0,391667.0,413333.0,451667.0,476867.0,495200.0,498533.0,498000.0,488000.0,474667.0,473333.0,475833.0,485833.0,496317.0,520483.0,550483.0,576750.0,580917.0,567583.0,544167.0,521667.0,505000.0,489667.0,474744.0,466036.0,456369.0,461977.0,469352.0,482685.0,493667
394775,30,"Las Vegas, NV",msa,NV,264067.0,270650.0,275983.0,280400.0,281983.0,283317.0,285667.0,287333.0,289000.0,289000.0,290500.0,290500.0,292167.0,293333.0,294667.0,295300.0,296300.0,298967.0,301667.0,302333.0,301667.0,300633.0,300563.0,303896.0,306263.0,306333.0,304758.0,307167.0,313833.0,318742.0,321667.0,324967.0,328300.0,329967.0,330417.0,333750.0,341083.0,350667.0,361667.0,372667.0,384333.0,391667.0,396667.0,398333.0,403333.0,407500.0,414567.0,424567.0,437067.0,451667.0,461633.0,464967.0,459967.0,448333.0,440000.0,431667.0,423333.0,411667.0,403333.0,400000.0,403000.0,406333.0,414667.0,420000
394735,31,"Kansas City, MO",msa,MO,191838.0,196733.0,206733.0,212733.0,216000.0,212667.0,206667.0,203333.0,203333.0,203233.0,201567.0,199233.0,204250.0,210917.0,222583.0,229133.0,232300.0,229633.0,223167.0,217000.0,213917.0,215250.0,214917.0,214667.0,218333.0,226667.0,234967.0,241467.0,248133.0,251833.0,253667.0,251983.0,250317.0,245317.0,243083.0,242750.0,246083.0,252708.0,262708.0,271042.0,276333.0,274667.0,271333.0,266667.0,265000.0,265333.0,260333.0,258950.0,263617.0,276950.0,294083.0,307417.0,311633.0,307549.0,298549.0,292667.0,284333.0,278333.0,271667.0,270000.0,270633.0,278950.0,291283.0,305650
394492,32,"Columbus, OH",msa,OH,185933.0,192133.0,197133.0,205333.0,209800.0,208133.0,203300.0,198300.0,195398.0,192065.0,187065.0,187467.0,190517.0,202217.0,213050.0,223000.0,224633.0,220250.0,212917.0,206950.0,202667.0,199417.0,200417.0,203867.0,211450.0,218117.0,226667.0,231667.0,239333.0,241000.0,242633.0,239967.0,236633.0,235000.0,229333.0,227667.0,232483.0,244817.0,259817.0,271667.0,278333.0,280000.0,273833.0,267167.0,263833.0,261667.0,261333.0,263000.0,268000.0,281667.0,295033.0,310033.0,313367.0,309967.0,301633.0,294933.0,288300.0,281717.0,271750.0,270667.0,275583.0,288917.0,303817.0,317150
394705,34,"Indianapolis, IN",msa,IN,164817.0,171483.0,177650.0,182067.0,184233.0,182567.0,180250.0,177417.0,175750.0,174333.0,173000.0,171667.0,173967.0,179300.0,187267.0,192883.0,198500.0,198533.0,195583.0,191300.0,187633.0,186667.0,183633.0,183300.0,187600.0,195800.0,205717.0,210250.0,215417.0,219467.0,221633.0,220800.0,217500.0,215833.0,211083.0,211083.0,212750.0,221667.0,232500.0,242500.0,250833.0,251667.0,251250.0,249583.0,249250.0,248000.0,241333.0,240000.0,241667.0,253933.0,264967.0,278300.0,284367.0,284000.0,277333.0,271667.0,265333.0,260333.0,254333.0,253333.0,255000.0,261333.0,270667.0,279000
394475,35,"Cleveland, OH",msa,OH,139067.0,143417.0,148417.0,156417.0,158000.0,158667.0,155500.0,152167.0,148483.0,145317.0,146037.0,145220.0,147220.0,149833.0,156967.0,163933.0,168600.0,168633.0,164633.0,160800.0,156633.0,153333.0,152067.0,153183.0,157350.0,162601.0,167318.0,171818.0,176333.0,180000.0,181083.0,180083.0,177083.0,175667.0,170667.0,168500.0,168500.0,173500.0,181667.0,190000.0,196667.0,200000.0,196667.0,193333.0,188333.0,185000.0,183300.0,181967.0,185533.0,190233.0,201567.0,213000.0,221667.0,224967.0,218283.0,209933.0,198300.0,192317.0,185633.0,182463.0,183763.0,191797.0,201633.0,216333
395059,36,"San Jose, CA",msa,CA,1211333.0,1296333.0,1293333.0,1285417.0,1257083.0,1237917.0,1195833.0,1184167.0,1150833.0,1120833.0,1080417.0,1073917.0,1110583.0,1154000.0,1195333.0,1210000.0,1213667.0,1171333.0,1140000.0,1118167.0,1138167.0,1139833.0,1113333.0,1131667.0,1173333.0,1233333.0,1256667.0,1250000.0,1255000.0,1246167.0,1248167.0,1259833.0,1257000.0,1261667.0,1246667.0,1263333.0,1313333.0,1366667.0,1416667.0,1449000.0,1465667.0,1459000.0,1426667.0,1434167.0,1440833.0,1469417.0,1474750.0,1511417.0,1580167.0,1650667.0,1680667.0,1652167.0,1585500.0,1523000.0,1479167.0,1455833.0,1451667.0,1405833.0,1376667.0,1338500.0,1392667.0,1461833.0,1550000.0,1583333
394902,37,"Nashville, TN",msa,TN,248300.0,256300.0,262967.0,272300.0,274300.0,275900.0,267167.0,264583.0,260183.0,262917.0,262833.0,262317.0,263983.0,267050.0,277033.0,287000.0,293189.0,294223.0,287589.0,284333.0,281333.0,284667.0,283833.0,282467.0,283800.0,289633.0,295333.0,297333.0,305300.0,312633.0,317967.0,320167.0,320500.0,321833.0,316667.0,318567.0,324567.0,338600.0,353367.0,368033.0,378967.0,383967.0,385050.0,389917.0,391583.0,396426.0,392176.0,397176.0,404917.0,425967.0,445133.0,455800.0,455833.0,444500.0,434500.0,421167.0,410300.0,405300.0,398633.0,400000.0,399000.0,407333.0,414833.0,422500
395194,38,"Virginia Beach, VA",msa,VA,234133.0,236633.0,240000.0,246167.0,250300.0,250300.0,244967.0,241667.0,240000.0,236667.0,230833.0,230800.0,231408.0,240575.0,246942.0,256000.0,259967.0,260300.0,258133.0,252500.0,247467.0,243967.0,243967.0,243033.0,245700.0,250667.0,259467.0,264467.0,272150.0,275650.0,281317.0,278667.0,279000.0,276667.0,275000.0,270000.0,270000.0,275667.0,287333.0,297333.0,301667.0,301667.0,296333.0,292000.0,290325.0,289858.0,289192.0,285867.0,288333.0,297333.0,312333.0,322333.0,325000.0,318333.0,311667.0,306667.0,303333.0,300000.0,296833.0,296833.0,302193.0,311693.0,323112.0,336086
395005,39,"Providence, RI",msa,RI,261917.0,268100.0,276067.0,283300.0,288367.0,290733.0,288067.0,284667.0,282667.0,278667.0,274000.0,269083.0,272417.0,278750.0,292667.0,301000.0,309333.0,308333.0,306667.0,301667.0,300000.0,296667.0,298150.0,292400.0,296733.0,300450.0,312867.0,317867.0,326000.0,334667.0,343333.0,346667.0,343333.0,340333.0,337833.0,335833.0,338983.0,348150.0,363150.0,377000.0,384333.0,392333.0,393667.0,393000.0,387333.0,382333.0,379000.0,376667.0,378333.0,391667.0,408333.0,423333.0,426667.0,424983.0,421650.0,417317.0,416750.0,410083.0,403250.0,397167.0,396167.0,407333.0,417333.0,435000
